class	class label	op	goleft	goright	rhea	rhea label	score	info	info label	def
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:32243	alpha-D-ribose 1,5-bisphosphate = D-ribulose 1,5-bisphosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57870|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_68688	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:32771	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate = 2,6-dioxo-6-phenylhexa-3-enoate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_64675|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58284	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:14813	L-2-aminohexano-6-lactam = D-2-aminohexano-6-lactam	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58609|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58113	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:21228	alpha-maltose = beta-maltose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_18147|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_18167	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:10264	alpha-D-glucose = beta-D-glucose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17925|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_15903	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:32951	sucrose = trehalulose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17992|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_79284	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:33307	2-O-(alpha-D-mannosyl)-D-glycerate(out) + N(pros)-phospho-L-histidyl-[protein] = 2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_60331|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57541	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:33363	D-mannitol(out) + N(pros)-phospho-L-histidyl-[protein] = D-mannitol 1-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_61381|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16899	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:33367	D-glucose(out) + N(pros)-phospho-L-histidyl-[protein] = D-glucose 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_61548|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_4167	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:33371	alpha,alpha-trehalose(out) + N(pros)-phospho-L-histidyl-[protein] = alpha,alpha-trehalose 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58429|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16551	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:33399	N(pros)-phospho-L-histidyl-[protein] + N-acetyl-beta-muramate(out) = L-histidyl-[protein] + N-acetyl-beta-D-muramate 6-phosphate(in)	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58721|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_64848	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:34103	N-acetyl-alpha-D-glucosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol = N-acetyl-alpha-D-galactosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_62959|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_74214	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:34451	dTDP-6-deoxy-beta-L-talose = dTDP-beta-L-rhamnose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_68576|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57510	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:36815	dTDP-alpha-D-fucose = dTDP-alpha-D-fucofuranose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_76275|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_73933	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:36971	dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-4-dehydro-6-deoxy-alpha-D-allose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_76253|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57649	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:37359	D-glucosamine(out) + N(pros)-phospho-L-histidyl-[protein] = D-glucosamine 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58725|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58723	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:37983	gamma-tocopherol = 2,3-dimethyl-6-phytylbenzene-1,4-diol	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_18185|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_75921	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:40439	6-sulfo-D-quinovose = 6-deoxy-6-sulfo-D-fructose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_77132|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_77133	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:40503	N-[omega-(9R)-hydroperoxy-(10E,12Z)-octadecadienoyloxy]acyl-beta-D-glucosyl-(1<->1)-octadecasphing-4E-enine = N-[omega-(9R,10R)-epoxy-(13R)-hydroxy-(11E)-octadecadienoyloxy]acyl-beta-D-glucosyl-(1<->1)-octadecasphing-4E-enine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_134624|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_134626	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:41243	N-acyl (9R)-hydroperoxy-(10E,12Z)-octadecadienoate octadecasphing-4E-enine = N-acyl-(9R,10R)-epoxy-(13R)-hydroxy-(11E)-octadecenoate (4E)-octadecasphin-4-enine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_77889|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_77891	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:41732	[(1->4)-alpha-D-glucosyl](n) + phosphate = [(1->4)-alpha-D-glucosyl](n-1) + alpha-D-glucose 1-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58601|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42292	a fatty acyl-[ACP] + phosphate = an acyl phosphate + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_59918	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42296	a 1-acyl-sn-glycero-3-phosphate + a fatty acyl-[ACP] = a 1,2-diacyl-sn-glycero-3-phosphate + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58608|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57970	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42300	a fatty acyl-[ACP] + sn-glycerol 3-phosphate = a 1-acyl-sn-glycero-3-phosphate + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57597|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57970	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42360	D-psicose = keto-D-fructose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_48095|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_27605	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42400	lactose(out) + N(pros)-phospho-L-histidyl-[protein] = L-histidyl-[protein] + lactose 6-phosphate(in)	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_79080|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17716	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42484	D-sorbitol(out) + N(pros)-phospho-L-histidyl-[protein] = D-sorbitol 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_60084|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17924	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:42692	[(1->4)-alpha-D-glucosyl](n) + alpha-maltose 1-phosphate = [(1->4)-alpha-D-glucosyl](n+2) + phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_63576	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:43048	keto-D-tagatose = keto-D-sorbose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_47693|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_13022	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:43164	7-cyano-7-deazaguanine + guanosine(15) in tRNA = 7-cyano-7-carbaguanosine(15) in tRNA + guanine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16235|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_45075	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:45328	7,8-dihydroneopterin = 7,8-dihydromonapterin	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17001|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_71175	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:45580	D-galactaro-1,5-lactone = D-galactaro-1,4-lactone	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_85317|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_83383	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:45772	[(1->4)-beta-D-mannosyl](n) + phosphate = [(1->4)-beta-D-mannosyl](n-1) + alpha-D-mannose 1-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58409|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:46928	a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol = a 1,2-diacyl-3-O-(beta-D-galactosyl)-sn-glycerol	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17615|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_75799	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:46932	2-epi-5-epi-valiolone 7-phosphate = 5-epi-valiolone 7-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_87125|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_84362	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:47684	[(1->2)-beta-D-glucosyl](n) + phosphate = [(1->2)-beta-D-glucosyl](n-1) + alpha-D-glucose 1-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58601|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:47980	dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose = dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_84540|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_88119	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:48784	D-erythrulose 4-phosphate = D-erythrose 4-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_90796|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16897	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
